Benchmark,Size,GPUs,Section,min time,avg time,max time,%varavg,%total
in.rhodo-e-6,32,8,Comm,0.25109,0.34287,0.52502,16.5,5.11
in.rhodo-e-6,32,8,Output,0.0010707,0.0010919,0.001381,0.2,0.02
in.rhodo-e-6,32,8,Modify,1.949,2.3716,2.6009,15.1,35.36
in.rhodo-e-6,32,8,Other,,0.1836,,,2.74
in.rhodo-e-6,256,1,Pair,0.46225,0.51687,0.61648,5.1,3.88
in.rhodo-e-6,256,1,Bond,0.52288,0.55221,0.58234,2.8,4.14
in.rhodo-e-6,256,1,Kspace,6.819,6.8824,6.9273,1.3,51.65
in.rhodo-e-6,256,1,Neigh,0.10212,0.10388,0.10441,0.2,0.78
in.rhodo-e-6,256,1,Comm,0.29041,0.45302,0.5437,11.9,3.40
in.rhodo-e-6,256,1,Output,0.00034146,0.00035784,0.00040908,0.0,0.00
in.rhodo-e-6,256,1,Modify,4.1733,4.3786,4.7596,7.7,32.86
in.rhodo-e-6,256,1,Other,,0.4373,,,3.28
in.rhodo-e-6,256,2,Pair,0.40085,0.54659,0.68998,9.8,6.67
in.rhodo-e-6,256,2,Bond,0.30174,0.32986,0.35742,3.1,4.02
in.rhodo-e-6,256,2,Kspace,3.9192,3.9622,4.0024,1.2,48.32
in.rhodo-e-6,256,2,Neigh,0.061401,0.06289,0.064408,0.3,0.77
in.rhodo-e-6,256,2,Comm,0.19604,0.30448,0.38171,12.2,3.71
in.rhodo-e-6,256,2,Output,0.00027648,0.00029524,0.00034544,0.0,0.00
in.rhodo-e-6,256,2,Modify,2.55,2.7596,3.0459,8.9,33.65
in.rhodo-e-6,256,2,Other,,0.2339,,,2.85
in.rhodo-e-6,256,4,Pair,0.40394,0.69263,0.92061,21.0,9.36
in.rhodo-e-6,256,4,Bond,0.2763,0.29358,0.31448,2.1,3.97
in.rhodo-e-6,256,4,Kspace,3.3693,3.407,3.4413,1.2,46.04
in.rhodo-e-6,256,4,Neigh,0.060162,0.061857,0.062699,0.2,0.84
in.rhodo-e-6,256,4,Comm,0.19469,0.27097,0.37428,11.8,3.66
in.rhodo-e-6,256,4,Output,0.00029696,0.00030102,0.00034837,0.0,0.00
in.rhodo-e-6,256,4,Modify,1.9799,2.3989,2.8067,14.9,32.42
in.rhodo-e-6,256,4,Other,,0.2746,,,3.71
in.rhodo-e-6,256,6,Pair,0.1481,0.3189,0.49392,18.4,5.82
in.rhodo-e-6,256,6,Bond,0.17474,0.20833,0.22865,2.9,3.80
in.rhodo-e-6,256,6,Kspace,2.5051,2.5675,2.6215,1.7,46.86
in.rhodo-e-6,256,6,Neigh,0.041695,0.043555,0.044275,0.3,0.79
in.rhodo-e-6,256,6,Comm,0.20872,0.28251,0.40295,11.4,5.16
in.rhodo-e-6,256,6,Output,0.00024999,0.0002531,0.00031402,0.0,0.00
in.rhodo-e-6,256,6,Modify,1.4348,1.8174,2.1059,13.8,33.17
in.rhodo-e-6,256,6,Other,,0.2407,,,4.39
in.rhodo-e-6,256,8,Pair,0.2094,0.29927,0.39923,8.2,5.84
in.rhodo-e-6,256,8,Bond,0.1871,0.2093,0.22459,2.6,4.09
in.rhodo-e-6,256,8,Kspace,2.4339,2.4716,2.5061,1.1,48.25
in.rhodo-e-6,256,8,Neigh,0.041368,0.043104,0.044362,0.4,0.84
in.rhodo-e-6,256,8,Comm,0.15731,0.22604,0.35206,12.9,4.41
in.rhodo-e-6,256,8,Output,0.00026143,0.00026977,0.00031948,0.0,0.01
in.rhodo-e-6,256,8,Modify,1.3537,1.6855,1.8922,12.9,32.90
in.rhodo-e-6,256,8,Other,,0.1872,,,3.66
in.rhodo-e-6,864,2,Pair,2.0908,2.2404,2.3146,2.9,9.86
in.rhodo-e-6,864,2,Bond,0.81231,0.8436,0.88829,2.1,3.71
in.rhodo-e-6,864,2,Kspace,11.934,12.003,12.111,1.7,52.81
in.rhodo-e-6,864,2,Neigh,0.19472,0.19811,0.20005,0.2,0.87
in.rhodo-e-6,864,2,Comm,0.67347,0.79095,1.1659,11.0,3.48
in.rhodo-e-6,864,2,Output,0.00040592,0.00042723,0.00048005,0.0,0.00
in.rhodo-e-6,864,2,Modify,5.1141,5.8726,6.0999,7.6,25.84
in.rhodo-e-6,864,2,Other,,0.7793,,,3.43
in.rhodo-e-6,864,4,Pair,2.0612,2.2496,2.3711,5.0,9.92
in.rhodo-e-6,864,4,Bond,0.81171,0.84429,0.8861,2.2,3.72
in.rhodo-e-6,864,4,Kspace,11.752,11.812,11.914,1.6,52.10
in.rhodo-e-6,864,4,Neigh,0.19563,0.19984,0.20158,0.3,0.88
in.rhodo-e-6,864,4,Comm,0.7461,0.86358,1.1383,8.8,3.81
in.rhodo-e-6,864,4,Output,0.00038711,0.00039333,0.00044094,0.0,0.00
in.rhodo-e-6,864,4,Modify,5.0709,5.8765,6.1449,8.3,25.92
in.rhodo-e-6,864,4,Other,,0.8276,,,3.65
in.rhodo-e-6,864,6,Pair,0.34593,0.99506,1.4466,41.2,5.29
in.rhodo-e-6,864,6,Bond,0.52463,0.65462,0.79553,13.5,3.48
in.rhodo-e-6,864,6,Kspace,10.102,10.258,10.459,3.7,54.57
in.rhodo-e-6,864,6,Neigh,0.16093,0.1647,0.16703,0.3,0.88
in.rhodo-e-6,864,6,Comm,0.45726,0.76979,0.886,14.1,4.10
in.rhodo-e-6,864,6,Output,0.00038682,0.00039587,0.00045325,0.0,0.00
in.rhodo-e-6,864,6,Modify,4.469,5.0556,6.1686,21.5,26.89
in.rhodo-e-6,864,6,Other,,0.8997,,,4.79
in.rhodo-e-6,864,8,Pair,0.74283,0.95464,1.0739,6.9,5.24
in.rhodo-e-6,864,8,Bond,0.52727,0.65763,0.79838,13.6,3.61
in.rhodo-e-6,864,8,Kspace,10.011,10.188,10.374,4.3,55.89
in.rhodo-e-6,864,8,Neigh,0.16084,0.16426,0.16727,0.3,0.90
in.rhodo-e-6,864,8,Comm,0.45879,0.77087,0.93794,15.0,4.23
in.rhodo-e-6,864,8,Output,0.00038365,0.00039938,0.00045498,0.0,0.00
in.rhodo-e-6,864,8,Modify,4.4062,4.7045,5.4795,13.9,25.81
in.rhodo-e-6,864,8,Other,,0.7892,,,4.33
in.rhodo-e-6,2048,2,Pair,5.4266,5.6472,5.7912,3.1,9.36
in.rhodo-e-6,2048,2,Bond,1.541,1.6039,1.6958,3.2,2.66
in.rhodo-e-6,2048,2,Kspace,35.63,35.876,36.137,1.9,59.47
in.rhodo-e-6,2048,2,Neigh,0.32964,0.33385,0.33693,0.2,0.55
in.rhodo-e-6,2048,2,Comm,1.4381,2.0931,2.6222,25.5,3.47
in.rhodo-e-6,2048,2,Output,0.00059386,0.00060697,0.00067894,0.0,0.00
in.rhodo-e-6,2048,2,Modify,11.633,12.492,13.45,19.4,20.71
in.rhodo-e-6,2048,2,Other,,2.28,,,3.78
in.rhodo-e-6,2048,4,Pair,5.3513,5.6809,5.8835,6.1,9.48
in.rhodo-e-6,2048,4,Bond,1.5402,1.6052,1.7119,3.3,2.68
in.rhodo-e-6,2048,4,Kspace,35.262,35.522,35.885,2.5,59.29
in.rhodo-e-6,2048,4,Neigh,0.3248,0.32768,0.3297,0.2,0.55
in.rhodo-e-6,2048,4,Comm,1.3563,1.9918,2.5293,28.4,3.32
in.rhodo-e-6,2048,4,Output,0.00055037,0.00057065,0.00063409,0.0,0.00
in.rhodo-e-6,2048,4,Modify,11.614,12.502,13.577,20.1,20.87
in.rhodo-e-6,2048,4,Other,,2.278,,,3.80
in.rhodo-e-6,2048,6,Pair,1.4905,2.9064,3.8108,55.8,5.07
in.rhodo-e-6,2048,6,Bond,1.5699,1.622,1.7019,2.9,2.83
in.rhodo-e-6,2048,6,Kspace,34.906,35.201,35.537,2.6,61.35
in.rhodo-e-6,2048,6,Neigh,0.32274,0.32612,0.32849,0.2,0.57
in.rhodo-e-6,2048,6,Comm,1.4235,1.8999,2.4307,27.4,3.31
in.rhodo-e-6,2048,6,Output,0.00060521,0.00063389,0.00070976,0.0,0.00
in.rhodo-e-6,2048,6,Modify,11.59,13.069,15.116,31.5,22.78
in.rhodo-e-6,2048,6,Other,,2.353,,,4.10
in.rhodo-e-6,2048,8,Pair,2.4133,2.609,2.7878,5.8,4.65
in.rhodo-e-6,2048,8,Bond,1.5841,1.6261,1.693,2.8,2.90
in.rhodo-e-6,2048,8,Kspace,34.766,34.989,35.211,2.0,62.32
in.rhodo-e-6,2048,8,Neigh,0.32973,0.33361,0.33578,0.2,0.59
in.rhodo-e-6,2048,8,Comm,1.4797,1.9889,2.5448,26.2,3.54
in.rhodo-e-6,2048,8,Output,0.00059755,0.00062237,0.00068553,0.0,0.00
in.rhodo-e-6,2048,8,Modify,11.497,12.392,13.333,19.1,22.07
in.rhodo-e-6,2048,8,Other,,2.203,,,3.92
in.rhodo-e-7,32,1,Pair,1.2815,1.8864,2.7602,36.7,2.25
in.rhodo-e-7,32,1,Bond,1.0883,1.1931,1.3136,6.6,1.42
in.rhodo-e-7,32,1,Kspace,45.861,45.976,46.08,1.1,54.89
in.rhodo-e-7,32,1,Neigh,0.13508,0.13885,0.14086,0.7,0.17
in.rhodo-e-7,32,1,Comm,0.7293,0.83511,0.89127,5.6,1.00
in.rhodo-e-7,32,1,Output,0.0010376,0.0011033,0.0013999,0.4,0.00
in.rhodo-e-7,32,1,Modify,32.381,33.18,33.686,8.0,39.61
in.rhodo-e-7,32,1,Other,,0.5504,,,0.66
in.rhodo-e-7,32,2,Pair,1.7631,2.2008,2.4999,16.4,5.18
in.rhodo-e-7,32,2,Bond,0.58796,0.64819,0.73503,5.4,1.53
in.rhodo-e-7,32,2,Kspace,21.018,21.099,21.167,1.0,49.68
in.rhodo-e-7,32,2,Neigh,0.070542,0.070946,0.07146,0.1,0.17
in.rhodo-e-7,32,2,Comm,0.50381,0.5676,0.66161,4.7,1.34
in.rhodo-e-7,32,2,Output,0.0011437,0.0011842,0.0014995,0.3,0.00
in.rhodo-e-7,32,2,Modify,17.105,17.402,17.747,5.6,40.98
in.rhodo-e-7,32,2,Other,,0.4782,,,1.13
in.rhodo-e-7,32,4,Pair,2.9648,3.0928,3.1866,3.9,7.29
in.rhodo-e-7,32,4,Bond,0.58257,0.65232,0.76154,6.2,1.54
in.rhodo-e-7,32,4,Kspace,20.587,20.684,20.765,1.1,48.76
in.rhodo-e-7,32,4,Neigh,0.069173,0.069457,0.069808,0.1,0.16
in.rhodo-e-7,32,4,Comm,0.56576,0.71838,0.76197,6.6,1.69
in.rhodo-e-7,32,4,Output,0.00114,0.0011812,0.0014915,0.3,0.00
in.rhodo-e-7,32,4,Modify,16.339,16.51,16.881,3.3,38.92
in.rhodo-e-7,32,4,Other,,0.6911,,,1.63
in.rhodo-e-7,32,6,Pair,0.89631,1.9131,2.4788,47.9,6.61
in.rhodo-e-7,32,6,Bond,0.24978,0.44501,0.6969,26.3,1.54
in.rhodo-e-7,32,6,Kspace,13.326,13.595,13.793,4.8,46.95
in.rhodo-e-7,32,6,Neigh,0.05399,0.05463,0.055326,0.2,0.19
in.rhodo-e-7,32,6,Comm,0.56525,0.69542,0.73723,5.7,2.40
in.rhodo-e-7,32,6,Output,0.0010857,0.0011136,0.0014267,0.2,0.00
in.rhodo-e-7,32,6,Modify,11.035,11.622,12.791,19.0,40.13
in.rhodo-e-7,32,6,Other,,0.6327,,,2.18
in.rhodo-e-7,32,8,Pair,1.1377,1.4377,1.6813,13.2,6.64
in.rhodo-e-7,32,8,Bond,0.1668,0.34125,0.55536,23.7,1.58
in.rhodo-e-7,32,8,Kspace,9.9646,10.194,10.397,4.5,47.12
in.rhodo-e-7,32,8,Neigh,0.044723,0.045271,0.045728,0.1,0.21
in.rhodo-e-7,32,8,Comm,0.33626,0.38818,0.4512,3.5,1.79
in.rhodo-e-7,32,8,Output,0.0011233,0.0011419,0.0014569,0.2,0.01
in.rhodo-e-7,32,8,Modify,8.6712,8.8994,9.1996,4.9,41.13
in.rhodo-e-7,32,8,Other,,0.3297,,,1.52
in.rhodo-e-7,256,1,Pair,3.5891,3.6165,3.6797,1.3,5.48
in.rhodo-e-7,256,1,Bond,0.5342,0.56068,0.58823,2.6,0.85
in.rhodo-e-7,256,1,Kspace,40.343,40.586,41.142,5.0,61.50
in.rhodo-e-7,256,1,Neigh,0.10244,0.1034,0.10399,0.1,0.16
in.rhodo-e-7,256,1,Comm,0.8909,1.7882,2.1979,29.8,2.71
in.rhodo-e-7,256,1,Output,0.00031402,0.00032112,0.00036956,0.0,0.00
in.rhodo-e-7,256,1,Modify,16.327,16.767,19.414,17.0,25.41
in.rhodo-e-7,256,1,Other,,2.57,,,3.89
in.rhodo-e-7,256,2,Pair,3.188,3.3271,3.4148,3.4,8.12
in.rhodo-e-7,256,2,Bond,0.30642,0.33405,0.36049,3.2,0.82
in.rhodo-e-7,256,2,Kspace,24.64,24.875,25.19,3.5,60.71
in.rhodo-e-7,256,2,Neigh,0.061642,0.062395,0.063209,0.2,0.15
in.rhodo-e-7,256,2,Comm,0.36164,0.89908,1.2262,24.1,2.19
in.rhodo-e-7,256,2,Output,0.00029656,0.00030471,0.00034474,0.0,0.00
in.rhodo-e-7,256,2,Modify,9.6283,10.058,10.887,13.4,24.55
in.rhodo-e-7,256,2,Other,,1.417,,,3.46
in.rhodo-e-7,256,4,Pair,3.5619,3.6559,3.7342,2.6,9.74
in.rhodo-e-7,256,4,Bond,0.28375,0.29718,0.33164,2.2,0.79
in.rhodo-e-7,256,4,Kspace,22.974,23.078,23.212,1.3,61.49
in.rhodo-e-7,256,4,Neigh,0.062852,0.064167,0.065208,0.2,0.17
in.rhodo-e-7,256,4,Comm,0.52863,0.71331,0.83738,9.5,1.90
in.rhodo-e-7,256,4,Output,0.0003484,0.00035796,0.00040687,0.0,0.00
in.rhodo-e-7,256,4,Modify,8.5839,8.7219,8.9578,2.6,23.24
in.rhodo-e-7,256,4,Other,,1.003,,,2.67
in.rhodo-e-7,256,6,Pair,0.85271,1.6792,2.1673,41.2,6.10
in.rhodo-e-7,256,6,Bond,0.19004,0.21104,0.22583,2.5,0.77
in.rhodo-e-7,256,6,Kspace,17.229,17.318,17.404,0.9,62.94
in.rhodo-e-7,256,6,Neigh,0.04121,0.041903,0.04271,0.2,0.15
in.rhodo-e-7,256,6,Comm,0.43733,0.54314,0.66119,5.9,1.97
in.rhodo-e-7,256,6,Output,0.00025969,0.00027542,0.00033781,0.0,0.00
in.rhodo-e-7,256,6,Modify,6.3707,6.8645,7.6525,19.8,24.95
in.rhodo-e-7,256,6,Other,,0.857,,,3.11
in.rhodo-e-7,256,8,Pair,1.36,1.504,1.6264,4.2,5.64
in.rhodo-e-7,256,8,Bond,0.1903,0.21206,0.23056,2.5,0.80
in.rhodo-e-7,256,8,Kspace,17.032,17.108,17.171,0.8,64.18
in.rhodo-e-7,256,8,Neigh,0.039081,0.041098,0.042192,0.3,0.15
in.rhodo-e-7,256,8,Comm,0.38966,0.53585,0.6141,5.7,2.01
in.rhodo-e-7,256,8,Output,0.00027004,0.00028148,0.0003396,0.0,0.00
in.rhodo-e-7,256,8,Modify,6.2644,6.4116,6.5992,2.8,24.05
in.rhodo-e-7,256,8,Other,,0.8443,,,3.17
in.rhodo-e-7,864,2,Pair,10.544,10.714,10.928,2.9,8.64
in.rhodo-e-7,864,2,Bond,0.82302,0.85268,0.89159,2.0,0.69
in.rhodo-e-7,864,2,Kspace,77.135,77.258,77.376,0.9,62.30
in.rhodo-e-7,864,2,Neigh,0.19521,0.19763,0.2005,0.3,0.16
in.rhodo-e-7,864,2,Comm,3.1642,3.5812,3.965,10.9,2.89
in.rhodo-e-7,864,2,Output,0.00039068,0.00040328,0.00046444,0.0,0.00
in.rhodo-e-7,864,2,Modify,26.479,27.035,27.683,5.4,21.80
in.rhodo-e-7,864,2,Other,,4.369,,,3.52
in.rhodo-e-7,864,4,Pair,10.684,11.083,11.408,9.1,8.97
in.rhodo-e-7,864,4,Bond,0.81994,0.85128,0.89583,1.8,0.69
in.rhodo-e-7,864,4,Kspace,77.185,77.412,77.61,1.8,62.62
in.rhodo-e-7,864,4,Neigh,0.19615,0.19956,0.20231,0.3,0.16
in.rhodo-e-7,864,4,Comm,2.5918,3.0149,3.3578,11.8,2.44
in.rhodo-e-7,864,4,Output,0.00039658,0.0004036,0.00046422,0.0,0.00
in.rhodo-e-7,864,4,Modify,26.116,26.727,27.735,8.0,21.62
in.rhodo-e-7,864,4,Other,,4.338,,,3.51
in.rhodo-e-7,864,6,Pair,3.6619,6.2265,7.6365,72.2,6.08
in.rhodo-e-7,864,6,Bond,0.5358,0.67082,0.93839,14.2,0.65
in.rhodo-e-7,864,6,Kspace,66.228,66.549,66.828,1.9,64.97
in.rhodo-e-7,864,6,Neigh,0.1615,0.16455,0.16731,0.3,0.16
in.rhodo-e-7,864,6,Comm,2.3596,2.8016,3.2907,13.5,2.73
in.rhodo-e-7,864,6,Output,0.00034933,0.00036274,0.00041991,0.0,0.00
in.rhodo-e-7,864,6,Modify,20.684,22.241,25.143,37.2,21.71
in.rhodo-e-7,864,6,Other,,3.783,,,3.69
in.rhodo-e-7,864,8,Pair,5.55,5.6427,5.7412,3.0,5.65
in.rhodo-e-7,864,8,Bond,0.52219,0.66761,0.81475,13.6,0.67
in.rhodo-e-7,864,8,Kspace,65.981,66.283,66.619,2.5,66.35
in.rhodo-e-7,864,8,Neigh,0.16103,0.16393,0.16572,0.3,0.16
in.rhodo-e-7,864,8,Comm,2.048,2.7103,3.0269,16.7,2.71
in.rhodo-e-7,864,8,Output,0.00032609,0.00033953,0.00039531,0.0,0.00
in.rhodo-e-7,864,8,Modify,20.497,20.898,21.446,4.5,20.92
in.rhodo-e-7,864,8,Other,,3.526,,,3.53
in.rhodo-e-7,2048,4,Pair,23.429,24.048,24.61,9.8,9.65
in.rhodo-e-7,2048,4,Bond,1.5793,1.6424,1.7624,3.5,0.66
in.rhodo-e-7,2048,4,Kspace,162.16,162.66,163.09,2.0,65.29
in.rhodo-e-7,2048,4,Neigh,0.32866,0.33547,0.33876,0.3,0.13
in.rhodo-e-7,2048,4,Comm,4.1389,5.3355,6.3797,19.1,2.14
in.rhodo-e-7,2048,4,Output,0.00056199,0.00058704,0.00065683,0.0,0.00
in.rhodo-e-7,2048,4,Modify,46.38,47.495,50.433,9.6,19.07
in.rhodo-e-7,2048,4,Other,,7.597,,,3.05
in.rhodo-e-7,2048,6,Pair,8.0211,13.354,16.359,103.0,5.70
in.rhodo-e-7,2048,6,Bond,1.613,1.6635,1.7454,2.7,0.71
in.rhodo-e-7,2048,6,Kspace,155.58,156.18,156.87,2.6,66.66
in.rhodo-e-7,2048,6,Neigh,0.32616,0.33003,0.33275,0.2,0.14
in.rhodo-e-7,2048,6,Comm,4.5266,5.3563,6.0949,16.1,2.29
in.rhodo-e-7,2048,6,Output,0.00057725,0.00058926,0.00063715,0.0,0.00
in.rhodo-e-7,2048,6,Modify,46.402,49.747,55.786,53.5,21.23
in.rhodo-e-7,2048,6,Other,,7.664,,,3.27
in.rhodo-e-7,2048,8,Pair,11.733,12.021,12.288,6.6,5.24
in.rhodo-e-7,2048,8,Bond,1.5952,1.6659,1.7532,3.2,0.73
in.rhodo-e-7,2048,8,Kspace,154.93,155.41,155.93,2.0,67.80
in.rhodo-e-7,2048,8,Neigh,0.32948,0.33163,0.33355,0.2,0.14
in.rhodo-e-7,2048,8,Comm,4.5494,5.4298,6.1805,17.0,2.37
in.rhodo-e-7,2048,8,Output,0.00067114,0.00068695,0.00075516,0.0,0.00
in.rhodo-e-7,2048,8,Modify,46.174,47.019,48.206,6.4,20.51
in.rhodo-e-7,2048,8,Other,,7.325,,,3.20
